"plot","yr.m","ppt","yr","mon","season"
"BM","2005-09",0,2005,9,2006
"BM","2005-10",33.04,2005,10,2006
"BM","2005-11",2.65,2005,11,2006
"BM","2005-12",0,2005,12,2006
"BM","2006-01",0,2006,1,2006
"BM","2006-02",1.79,2006,2,2006
"BM","2006-03",18.1,2006,3,2006
"BM","2006-04",4.64,2006,4,2006
"BM","2006-05",0,2006,5,2006
"BM","2006-06",1.6,2006,6,2006
"BM","2006-07",24.54,2006,7,2006
"BM","2006-08",9.31,2006,8,2007
"BM","2006-09",18.62,2006,9,2007
"BM","2006-10",23.41,2006,10,2007
"BM","2006-11",0,2006,11,2007
"BM","2006-12",0.5,2006,12,2007
"BM","2007-01",7.01,2007,1,2007
"BM","2007-02",7.41,2007,2,2007
"BM","2007-03",2.87,2007,3,2007
"BM","2007-04",0,2007,4,2007
"BM","2007-05",0,2007,5,2007
"BM","2007-06",0,2007,6,2007
"BM","2007-07",18.12,2007,7,2007
"BM","2007-08",4.84,2007,8,2008
"BM","2007-09",10.79,2007,9,2008
"BM","2007-10",0,2007,10,2008
"BM","2007-11",4.61,2007,11,2008
"BM","2007-12",30,2007,12,2008
"BM","2008-01",43.93,2008,1,2008
"BM","2008-02",10.77,2008,2,2008
"BM","2008-03",0,2008,3,2008
"BM","2008-04",0,2008,4,2008
"BM","2008-05",7.17,2008,5,2008
"BM","2008-06",0,2008,6,2008
"BM","2008-07",10.65,2008,7,2008
"BM","2008-08",20.74,2008,8,2009
"BM","2008-09",2.05,2008,9,2009
"BM","2008-10",0,2008,10,2009
"BM","2008-11",19.28,2008,11,2009
"BM","2008-12",44.83,2008,12,2009
"BM","2009-01",3.81,2009,1,2009
"BM","2009-02",34.52,2009,2,2009
"BM","2009-03",0,2009,3,2009
"BM","2009-04",1,2009,4,2009
"BM","2009-05",0,2009,5,2009
"BM","2009-06",0.09,2009,6,2009
"BM","2009-07",5.13,2009,7,2009
"BM","2009-08",8.54,2009,8,2010
"BM","2009-09",5.77,2009,9,2010
"BM","2009-10",0,2009,10,2010
"BM","2009-11",0.38,2009,11,2010
"BM","2009-12",24.23,2009,12,2010
"BM","2010-01",87.78,2010,1,2010
"BM","2010-02",24.69,2010,2,2010
"BM","2010-03",18.77,2010,3,2010
"BM","2010-04",2.33,2010,4,2010
"BM","2010-05",0,2010,5,2010
"BM","2010-06",0.39,2010,6,2010
"BM","2010-07",4.08,2010,7,2010
"BM","2010-08",8.85,2010,8,2011
"BM","2010-09",0.98,2010,9,2011
"BM","2010-10",29.72,2010,10,2011
"BM","2010-11",0,2010,11,2011
"BM","2010-12",32.06,2010,12,2011
"BM","2011-01",0,2011,1,2011
"BM","2011-02",43.54,2011,2,2011
"BM","2011-03",8.81,2011,3,2011
"BM","2011-04",8.47,2011,4,2011
"BM","2011-05",3.63,2011,5,2011
"BM","2011-06",0,2011,6,2011
"BM","2011-07",17.28,2011,7,2011
"BM","2011-08",1.45,2011,8,2012
"BM","2011-09",22.08,2011,9,2012
"BM","2011-10",7.65,2011,10,2012
"BM","2011-11",14.94,2011,11,2012
"BM","2011-12",17.18,2011,12,2012
"BM","2012-01",0,2012,1,2012
"BM","2012-02",3.15,2012,2,2012
"BM","2012-03",9.93,2012,3,2012
"BM","2012-04",13.26,2012,4,2012
"BM","2012-05",0,2012,5,2012
"BM","2012-06",0,2012,6,2012
"BM","2012-07",52.48,2012,7,2012
"BM","2012-08",30.84,2012,8,2013
"BM","2012-09",18.07,2012,9,2013
"BM","2012-10",15.2,2012,10,2013
"BM","2012-11",0,2012,11,2013
"BM","2012-12",39.71,2012,12,2013
"BM","2013-01",20.49,2013,1,2013
"BM","2013-02",6.6,2013,2,2013
"BM","2013-03",7.1,2013,3,2013
"BM","2013-04",0,2013,4,2013
"BM","2013-05",0,2013,5,2013
"BM","2013-06",0,2013,6,2013
"BM","2013-07",15.08,2013,7,2013
"BM","2013-08",48.98,2013,8,2014
"BM","2013-09",45.64,2013,9,2014
"BM","2013-10",0.59,2013,10,2014
"BM","2013-11",18.85,2013,11,2014
"BM","2013-12",0,2013,12,2014
"BM","2014-01",0,2014,1,2014
"BM","2014-02",0.71,2014,2,2014
"BM","2014-03",8.1,2014,3,2014
"BM","2014-04",2.62,2014,4,2014
"BM","2014-05",0,2014,5,2014
"BM","2014-06",0,2014,6,2014
"BM","2014-07",22.11,2014,7,2014
"BM","2014-08",55.03,2014,8,2015
"BM","2014-09",40.13,2014,9,2015
"BM","2014-10",7.36,2014,10,2015
"BM","2014-11",0,2014,11,2015
"BM","2014-12",20.74,2014,12,2015
"BM","2015-01",22.76,2015,1,2015
"BM","2015-02",6.13,2015,2,2015
"BM","2015-03",35.81,2015,3,2015
"BM","2015-04",5.72,2015,4,2015
"BM","2015-05",4.87,2015,5,2015
"BM","2015-06",3.47,2015,6,2015
"BM","2015-07",25.5,2015,7,2015
"BM","2015-08",8.72,2015,8,2016
"BM","2015-09",0,2015,9,2016
"BM","2015-10",30.59,2015,10,2016
"BM","2015-11",2.51,2015,11,2016
"BM","2015-12",4.08,2015,12,2016
"BM","2016-01",32.5,2016,1,2016
"BM","2016-02",5.35,2016,2,2016
"BM","2016-03",0.92,2016,3,2016
"BM","2016-04",18.88,2016,4,2016
"BM","2016-05",4.71,2016,5,2016
"BM","2016-06",0,2016,6,2016
"BM","2016-07",8.49,2016,7,2016
"BM","2016-08",46.95,2016,8,2017
"BM","2016-09",11.3,2016,9,2017
"BM","2016-10",4.72,2016,10,2017
"BM","2016-11",5.14,2016,11,2017
"BM","2016-12",48.81,2016,12,2017
"BM","2017-01",30.03,2017,1,2017
"BM","2017-02",33.44,2017,2,2017
"BM","2017-03",3.65,2017,3,2017
"BM","2017-04",0,2017,4,2017
"BM","2017-05",5.63,2017,5,2017
"BM","2017-06",0,2017,6,2017
"BM","2017-07",5.72,2017,7,2017
"BM","2017-08",16.64,2017,8,2018
"BM","2017-09",26.72,2017,9,2018
"BM","2017-10",0,2017,10,2018
"BM","2017-11",0,2017,11,2018
"BM","2017-12",0,2017,12,2018
"BM","2018-01",13.8,2018,1,2018
"BM","2018-02",2.11,2018,2,2018
"BM","2018-03",9.74,2018,3,2018
"BM","2018-04",0,2018,4,2018
"BM","2018-05",0,2018,5,2018
"BM","2018-06",0,2018,6,2018
"BM","2018-07",33.44,2018,7,2018
"BM","2018-08",9.59,2018,8,2019
"BM","2018-09",0,2018,9,2019
"BM","2018-10",31.99,2018,10,2019
"BM","2018-11",2.74,2018,11,2019
"BM","2018-12",7.89,2018,12,2019
"BM","2019-01",41.71,2019,1,2019
"BM","2019-02",43.54,2019,2,2019
"BM","2019-03",15.88,2019,3,2019
"BM","2019-04",7.99,2019,4,2019
"BM","2019-05",6.97,2019,5,2019
"BM","2019-06",0,2019,6,2019
"BM","2019-07",0,2019,7,2019
"BM","2019-08",3.09,2019,8,2020
"BM","2019-09",12.38,2019,9,2020
"BM","2019-10",0,2019,10,2020
"BM","2019-11",66.69,2019,11,2020
"BM","2019-12",26.63,2019,12,2020
"BM","2020-01",0.87,2020,1,2020
"BM","2020-02",15.97,2020,2,2020
"BM","2020-03",71.76,2020,3,2020
"BM","2020-04",7.56,2020,4,2020
"BM","2020-05",0,2020,5,2020
"BM","2020-06",0,2020,6,2020
"BM","2020-07",0,2020,7,2020
"BZ","1985-01",45.87,1985,1,1985
"BZ","1985-02",40.32,1985,2,1985
"BZ","1985-03",29.8,1985,3,1985
"BZ","1985-04",19.17,1985,4,1985
"BZ","1985-05",4.73,1985,5,1985
"BZ","1985-06",1.99,1985,6,1985
"BZ","1985-07",58.92,1985,7,1985
"BZ","1985-08",4.65,1985,8,1986
"BZ","1985-09",23.85,1985,9,1986
"BZ","1985-10",32.92,1985,10,1986
"BZ","1985-11",97.04,1985,11,1986
"BZ","1985-12",2.72,1985,12,1986
"BZ","1986-01",12.16,1986,1,1986
"BZ","1986-02",39.11,1986,2,1986
"BZ","1986-03",63.6,1986,3,1986
"BZ","1986-04",8.64,1986,4,1986
"BZ","1986-05",1.27,1986,5,1986
"BZ","1986-06",10.05,1986,6,1986
"BZ","1986-07",24.39,1986,7,1986
"BZ","1986-08",70.54,1986,8,1987
"BZ","1986-09",56.27,1986,9,1987
"BZ","1986-10",24.14,1986,10,1987
"BZ","1986-11",16.23,1986,11,1987
"BZ","1986-12",31.4,1986,12,1987
"BZ","1987-01",36.1,1987,1,1987
"BZ","1987-02",46.56,1987,2,1987
"BZ","1987-03",18.96,1987,3,1987
"BZ","1987-04",8.83,1987,4,1987
"BZ","1987-05",8.97,1987,5,1987
"BZ","1987-06",4.46,1987,6,1987
"BZ","1987-07",15.9,1987,7,1987
"BZ","1987-08",41.49,1987,8,1988
"BZ","1987-09",22.39,1987,9,1988
"BZ","1987-10",68.85,1987,10,1988
"BZ","1987-11",61.11,1987,11,1988
"BZ","1987-12",41.02,1987,12,1988
"BZ","1988-01",42.64,1988,1,1988
"BZ","1988-02",27.4,1988,2,1988
"BZ","1988-03",3.7,1988,3,1988
"BZ","1988-04",62.17,1988,4,1988
"BZ","1988-05",0,1988,5,1988
"BZ","1988-06",1.96,1988,6,1988
"BZ","1988-07",46.31,1988,7,1988
"BZ","1988-08",150.03,1988,8,1989
"BZ","1988-09",3.99,1988,9,1989
"BZ","1988-10",1.48,1988,10,1989
"BZ","1988-11",15.23,1988,11,1989
"BZ","1988-12",8.85,1988,12,1989
"BZ","1989-01",56.92,1989,1,1989
"BZ","1989-02",10.63,1989,2,1989
"BZ","1989-03",20.68,1989,3,1989
"BZ","1989-04",0,1989,4,1989
"BZ","1989-05",3.05,1989,5,1989
"BZ","1989-06",0,1989,6,1989
"BZ","1989-07",27.1,1989,7,1989
"BZ","1989-08",53.26,1989,8,1990
"BZ","1989-09",0.1,1989,9,1990
"BZ","1989-10",18.81,1989,10,1990
"BZ","1989-11",0,1989,11,1990
"BZ","1989-12",19.98,1989,12,1990
"BZ","1990-01",39.02,1990,1,1990
"BZ","1990-02",39.53,1990,2,1990
"BZ","1990-03",26.46,1990,3,1990
"BZ","1990-04",34.29,1990,4,1990
"BZ","1990-05",6.76,1990,5,1990
"BZ","1990-06",6.92,1990,6,1990
"BZ","1990-07",95.82,1990,7,1990
"BZ","1990-08",41.55,1990,8,1991
"BZ","1990-09",74.01,1990,9,1991
"BZ","1990-10",11.59,1990,10,1991
"BZ","1990-11",12.79,1990,11,1991
"BZ","1990-12",2.7,1990,12,1991
"BZ","1991-01",30.46,1991,1,1991
"BZ","1991-02",25.85,1991,2,1991
"BZ","1991-03",159.73,1991,3,1991
"BZ","1991-04",0,1991,4,1991
"BZ","1991-05",0,1991,5,1991
"BZ","1991-06",2.79,1991,6,1991
"BZ","1991-07",15.87,1991,7,1991
"BZ","1991-08",34.47,1991,8,1992
"BZ","1991-09",30.84,1991,9,1992
"BZ","1991-10",15.06,1991,10,1992
"BZ","1991-11",38.06,1991,11,1992
"BZ","1991-12",34.99,1991,12,1992
"BZ","1992-01",58.42,1992,1,1992
"BZ","1992-02",84.77,1992,2,1992
"BZ","1992-03",95.3,1992,3,1992
"BZ","1992-04",8.78,1992,4,1992
"BZ","1992-05",37.56,1992,5,1992
"BZ","1992-06",1.86,1992,6,1992
"BZ","1992-07",17.47,1992,7,1992
"BZ","1992-08",129.86,1992,8,1993
"BZ","1992-09",2.32,1992,9,1993
"BZ","1992-10",17.95,1992,10,1993
"BZ","1992-11",0,1992,11,1993
"BZ","1992-12",115.21,1992,12,1993
"BZ","1993-01",194.62,1993,1,1993
"BZ","1993-02",159.21,1993,2,1993
"BZ","1993-03",41.37,1993,3,1993
"BZ","1993-04",0,1993,4,1993
"BZ","1993-05",30.63,1993,5,1993
"BZ","1993-06",1.06,1993,6,1993
"BZ","1993-07",0,1993,7,1993
"BZ","1993-08",45.27,1993,8,1994
"BZ","1993-09",0,1993,9,1994
"BZ","1993-10",22.86,1993,10,1994
"BZ","1993-11",29.22,1993,11,1994
"BZ","1993-12",9.81,1993,12,1994
"BZ","1994-01",6.09,1994,1,1994
"BZ","1994-02",37.75,1994,2,1994
"BZ","1994-03",32.49,1994,3,1994
"BZ","1994-04",22.75,1994,4,1994
"BZ","1994-05",12.01,1994,5,1994
"BZ","1994-06",1.97,1994,6,1994
"BZ","1994-07",11.34,1994,7,1994
"BZ","1994-08",27.33,1994,8,1995
"BZ","1994-09",35.99,1994,9,1995
"BZ","1994-10",15.98,1994,10,1995
"BZ","1994-11",16.65,1994,11,1995
"BZ","1994-12",74.24,1994,12,1995
"BZ","1995-01",105.11,1995,1,1995
"BZ","1995-02",74.33,1995,2,1995
"BZ","1995-03",60.21,1995,3,1995
"BZ","1995-04",23.26,1995,4,1995
"BZ","1995-05",9.6,1995,5,1995
"BZ","1995-06",4.24,1995,6,1995
"BZ","1995-07",9.31,1995,7,1995
"BZ","1995-08",31.32,1995,8,1996
"BZ","1995-09",18.78,1995,9,1996
"BZ","1995-10",0,1995,10,1996
"BZ","1995-11",3.41,1995,11,1996
"BZ","1995-12",3.8,1995,12,1996
"BZ","1996-01",3.43,1996,1,1996
"BZ","1996-02",33.57,1996,2,1996
"BZ","1996-03",19.1,1996,3,1996
"BZ","1996-04",0,1996,4,1996
"BZ","1996-05",3.12,1996,5,1996
"BZ","1996-06",0,1996,6,1996
"BZ","1996-07",17.36,1996,7,1996
"BZ","1996-08",46.82,1996,8,1997
"BZ","1996-09",25.06,1996,9,1997
"BZ","1996-10",3.28,1996,10,1997
"BZ","1996-11",14.84,1996,11,1997
"BZ","1996-12",7.3,1996,12,1997
"BZ","1997-01",80.69,1997,1,1997
"BZ","1997-02",37.33,1997,2,1997
"BZ","1997-03",0,1997,3,1997
"BZ","1997-04",25.13,1997,4,1997
"BZ","1997-05",2.7,1997,5,1997
"BZ","1997-06",1.43,1997,6,1997
"BZ","1997-07",5.57,1997,7,1997
"BZ","1997-08",52.41,1997,8,1998
"BZ","1997-09",118.55,1997,9,1998
"BZ","1997-10",0,1997,10,1998
"BZ","1997-11",8.49,1997,11,1998
"BZ","1997-12",59.99,1997,12,1998
"BZ","1998-01",32.06,1998,1,1998
"BZ","1998-02",102.83,1998,2,1998
"BZ","1998-03",59.11,1998,3,1998
"BZ","1998-04",21.17,1998,4,1998
"BZ","1998-05",12.46,1998,5,1998
"BZ","1998-06",0,1998,6,1998
"BZ","1998-07",66.06,1998,7,1998
"BZ","1998-08",64.42,1998,8,1999
"BZ","1998-09",44.2,1998,9,1999
"BZ","1998-10",13.9,1998,10,1999
"BZ","1998-11",34.62,1998,11,1999
"BZ","1998-12",9.52,1998,12,1999
"BZ","1999-01",3.65,1999,1,1999
"BZ","1999-02",18.7,1999,2,1999
"BZ","1999-03",11.95,1999,3,1999
"BZ","1999-04",24.53,1999,4,1999
"BZ","1999-05",0,1999,5,1999
"BZ","1999-06",13.1,1999,6,1999
"BZ","1999-07",72.71,1999,7,1999
"BZ","1999-08",45.36,1999,8,2000
"BZ","1999-09",66.31,1999,9,2000
"BZ","1999-10",0,1999,10,2000
"BZ","1999-11",0,1999,11,2000
"BZ","1999-12",0,1999,12,2000
"BZ","2000-01",3.29,2000,1,2000
"BZ","2000-02",27.78,2000,2,2000
"BZ","2000-03",58.99,2000,3,2000
"BZ","2000-04",0,2000,4,2000
"BZ","2000-05",0,2000,5,2000
"BZ","2000-06",37.75,2000,6,2000
"BZ","2000-07",2.48,2000,7,2000
"BZ","2000-08",86.77,2000,8,2001
"BZ","2000-09",0,2000,9,2001
"BZ","2000-10",95.24,2000,10,2001
"BZ","2000-11",8.76,2000,11,2001
"BZ","2000-12",0.12,2000,12,2001
"BZ","2001-01",46.41,2001,1,2001
"BZ","2001-02",44.5,2001,2,2001
"BZ","2001-03",45.35,2001,3,2001
"BZ","2001-04",31.32,2001,4,2001
"BZ","2001-05",6.17,2001,5,2001
"BZ","2001-06",0.57,2001,6,2001
"BZ","2001-07",19.09,2001,7,2001
"BZ","2001-08",31.81,2001,8,2002
"BZ","2001-09",10.57,2001,9,2002
"BZ","2001-10",13.84,2001,10,2002
"BZ","2001-11",22.13,2001,11,2002
"BZ","2001-12",21.89,2001,12,2002
"BZ","2002-01",0,2002,1,2002
"BZ","2002-02",0,2002,2,2002
"BZ","2002-03",5.47,2002,3,2002
"BZ","2002-04",6.56,2002,4,2002
"BZ","2002-05",0,2002,5,2002
"BZ","2002-06",0,2002,6,2002
"BZ","2002-07",16.83,2002,7,2002
"BZ","2002-08",0,2002,8,2003
"BZ","2002-09",27.85,2002,9,2003
"BZ","2002-10",15.17,2002,10,2003
"BZ","2002-11",13.98,2002,11,2003
"BZ","2002-12",9.75,2002,12,2003
"BZ","2003-01",14.19,2003,1,2003
"BZ","2003-02",107.92,2003,2,2003
"BZ","2003-03",39.82,2003,3,2003
"BZ","2003-04",4.3,2003,4,2003
"BZ","2003-05",0,2003,5,2003
"BZ","2003-06",0,2003,6,2003
"BZ","2003-07",29.76,2003,7,2003
"BZ","2003-08",60.92,2003,8,2004
"BZ","2003-09",20.31,2003,9,2004
"BZ","2003-10",4.32,2003,10,2004
"BZ","2003-11",36.56,2003,11,2004
"BZ","2003-12",20.52,2003,12,2004
"BZ","2004-01",7.95,2004,1,2004
"BZ","2004-02",34.17,2004,2,2004
"BZ","2004-03",10.05,2004,3,2004
"BZ","2004-04",44.23,2004,4,2004
"BZ","2004-05",0,2004,5,2004
"BZ","2004-06",0,2004,6,2004
"BZ","2004-07",13.54,2004,7,2004
"BZ","2004-08",42.98,2004,8,2005
"BZ","2004-09",65.89,2004,9,2005
"BZ","2004-10",132.12,2004,10,2005
"BZ","2004-11",99.69,2004,11,2005
"BZ","2004-12",44.81,2004,12,2005
"BZ","2005-01",96.09,2005,1,2005
"BZ","2005-02",117.66,2005,2,2005
"BZ","2005-03",25,2005,3,2005
"BZ","2005-04",16.65,2005,4,2005
"BZ","2005-05",0,2005,5,2005
"BZ","2005-06",0.13,2005,6,2005
"BZ","2005-07",20.69,2005,7,2005
"BZ","2005-08",67.03,2005,8,2006
"BZ","2005-09",2.61,2005,9,2006
"BZ","2005-10",38.75,2005,10,2006
"BZ","2005-11",2.12,2005,11,2006
"BZ","2005-12",0,2005,12,2006
"BZ","2006-01",0,2006,1,2006
"BZ","2006-02",0.45,2006,2,2006
"BZ","2006-03",28.36,2006,3,2006
"BZ","2006-04",5.07,2006,4,2006
"BZ","2006-05",0.95,2006,5,2006
"BZ","2006-06",6.2,2006,6,2006
"BZ","2006-07",33.8,2006,7,2006
"BZ","2006-08",38.83,2006,8,2007
"BZ","2006-09",39.16,2006,9,2007
"BZ","2006-10",27.47,2006,10,2007
"BZ","2006-11",0,2006,11,2007
"BZ","2006-12",1.11,2006,12,2007
"BZ","2007-01",11.88,2007,1,2007
"BZ","2007-02",13.6,2007,2,2007
"BZ","2007-03",20.57,2007,3,2007
"BZ","2007-04",0,2007,4,2007
"BZ","2007-05",0,2007,5,2007
"BZ","2007-06",0,2007,6,2007
"BZ","2007-07",62.01,2007,7,2007
"BZ","2007-08",19.44,2007,8,2008
"BZ","2007-09",16.81,2007,9,2008
"BZ","2007-10",5.95,2007,10,2008
"BZ","2007-11",0,2007,11,2008
"BZ","2007-12",58.13,2007,12,2008
"BZ","2008-01",92.05,2008,1,2008
"BZ","2008-02",24.74,2008,2,2008
"BZ","2008-03",1.25,2008,3,2008
"BZ","2008-04",0,2008,4,2008
"BZ","2008-05",13.61,2008,5,2008
"BZ","2008-06",0,2008,6,2008
"BZ","2008-07",35.43,2008,7,2008
"BZ","2008-08",71.53,2008,8,2009
"BZ","2008-09",20.56,2008,9,2009
"BZ","2008-10",0,2008,10,2009
"BZ","2008-11",49.01,2008,11,2009
"BZ","2008-12",69.23,2008,12,2009
"BZ","2009-01",3.62,2009,1,2009
"BZ","2009-02",46.11,2009,2,2009
"BZ","2009-03",0,2009,3,2009
"BZ","2009-04",13.06,2009,4,2009
"BZ","2009-05",4.12,2009,5,2009
"BZ","2009-06",1.99,2009,6,2009
"BZ","2009-07",16.71,2009,7,2009
"BZ","2009-08",14.67,2009,8,2010
"BZ","2009-09",12.85,2009,9,2010
"BZ","2009-10",0.01,2009,10,2010
"BZ","2009-11",0,2009,11,2010
"BZ","2009-12",73.88,2009,12,2010
"BZ","2010-01",107.65,2010,1,2010
"BZ","2010-02",47.58,2010,2,2010
"BZ","2010-03",34.45,2010,3,2010
"BZ","2010-04",1.84,2010,4,2010
"BZ","2010-05",0,2010,5,2010
"BZ","2010-06",6.12,2010,6,2010
"BZ","2010-07",12.6,2010,7,2010
"BZ","2010-08",55.2,2010,8,2011
"BZ","2010-09",0.98,2010,9,2011
"BZ","2010-10",65.55,2010,10,2011
"BZ","2010-11",3.86,2010,11,2011
"BZ","2010-12",66.12,2010,12,2011
"BZ","2011-01",0,2011,1,2011
"BZ","2011-02",36.08,2011,2,2011
"BZ","2011-03",6.33,2011,3,2011
"BZ","2011-04",19.32,2011,4,2011
"BZ","2011-05",5.32,2011,5,2011
"BZ","2011-06",0,2011,6,2011
"BZ","2011-07",33.58,2011,7,2011
"BZ","2011-08",3.29,2011,8,2012
"BZ","2011-09",21.12,2011,9,2012
"BZ","2011-10",23.07,2011,10,2012
"BZ","2011-11",21.27,2011,11,2012
"BZ","2011-12",60.11,2011,12,2012
"BZ","2012-01",2.37,2012,1,2012
"BZ","2012-02",5.34,2012,2,2012
"BZ","2012-03",34.69,2012,3,2012
"BZ","2012-04",14.39,2012,4,2012
"BZ","2012-05",0,2012,5,2012
"BZ","2012-06",0,2012,6,2012
"BZ","2012-07",60.1,2012,7,2012
"BZ","2012-08",88.67,2012,8,2013
"BZ","2012-09",45.93,2012,9,2013
"BZ","2012-10",3.21,2012,10,2013
"BZ","2012-11",1.9,2012,11,2013
"BZ","2012-12",48.83,2012,12,2013
"BZ","2013-01",53.05,2013,1,2013
"BZ","2013-02",7.97,2013,2,2013
"BZ","2013-03",8.69,2013,3,2013
"BZ","2013-04",1.03,2013,4,2013
"BZ","2013-05",0.07,2013,5,2013
"BZ","2013-06",0,2013,6,2013
"BZ","2013-07",39.82,2013,7,2013
"BZ","2013-08",99.44,2013,8,2014
"BZ","2013-09",39.24,2013,9,2014
"BZ","2013-10",7.6,2013,10,2014
"BZ","2013-11",52.82,2013,11,2014
"BZ","2013-12",7.8,2013,12,2014
"BZ","2014-01",0,2014,1,2014
"BZ","2014-02",0.94,2014,2,2014
"BZ","2014-03",22.03,2014,3,2014
"BZ","2014-04",3.86,2014,4,2014
"BZ","2014-05",0,2014,5,2014
"BZ","2014-06",0,2014,6,2014
"BZ","2014-07",45.51,2014,7,2014
"BZ","2014-08",115.13,2014,8,2015
"BZ","2014-09",70.61,2014,9,2015
"BZ","2014-10",5.51,2014,10,2015
"BZ","2014-11",0,2014,11,2015
"BZ","2014-12",57.24,2014,12,2015
"BZ","2015-01",49.16,2015,1,2015
"BZ","2015-02",20.57,2015,2,2015
"BZ","2015-03",54.88,2015,3,2015
"BZ","2015-04",8.73,2015,4,2015
"BZ","2015-05",18.91,2015,5,2015
"BZ","2015-06",9.01,2015,6,2015
"BZ","2015-07",43.94,2015,7,2015
"BZ","2015-08",35.33,2015,8,2016
"BZ","2015-09",27.87,2015,9,2016
"BZ","2015-10",56.02,2015,10,2016
"BZ","2015-11",9.9,2015,11,2016
"BZ","2015-12",10.36,2015,12,2016
"BZ","2016-01",50.22,2016,1,2016
"BZ","2016-02",13.24,2016,2,2016
"BZ","2016-03",2.86,2016,3,2016
"BZ","2016-04",16.35,2016,4,2016
"BZ","2016-05",19.71,2016,5,2016
"BZ","2016-06",4.6,2016,6,2016
"BZ","2016-07",18.27,2016,7,2016
"BZ","2016-08",83.42,2016,8,2017
"BZ","2016-09",32.98,2016,9,2017
"BZ","2016-10",8.41,2016,10,2017
"BZ","2016-11",22.15,2016,11,2017
"BZ","2016-12",74.61,2016,12,2017
"BZ","2017-01",79.46,2017,1,2017
"BZ","2017-02",57.56,2017,2,2017
"BZ","2017-03",11.62,2017,3,2017
"BZ","2017-04",2.35,2017,4,2017
"BZ","2017-05",7.26,2017,5,2017
"BZ","2017-06",0,2017,6,2017
"BZ","2017-07",71.4,2017,7,2017
"BZ","2017-08",27.42,2017,8,2018
"BZ","2017-09",22.07,2017,9,2018
"BZ","2017-10",0,2017,10,2018
"BZ","2017-11",0,2017,11,2018
"BZ","2017-12",0,2017,12,2018
"BZ","2018-01",20.42,2018,1,2018
"BZ","2018-02",9.58,2018,2,2018
"BZ","2018-03",14.84,2018,3,2018
"BZ","2018-04",0,2018,4,2018
"BZ","2018-05",0.56,2018,5,2018
"BZ","2018-06",8.9,2018,6,2018
"BZ","2018-07",43.19,2018,7,2018
"BZ","2018-08",51.31,2018,8,2019
"BZ","2018-09",1.8,2018,9,2019
"BZ","2018-10",47.71,2018,10,2019
"BZ","2018-11",7.97,2018,11,2019
"BZ","2018-12",5.13,2018,12,2019
"BZ","2019-01",96.95,2019,1,2019
"BZ","2019-02",127.98,2019,2,2019
"BZ","2019-03",29.83,2019,3,2019
"BZ","2019-04",7.77,2019,4,2019
"BZ","2019-05",13.23,2019,5,2019
"BZ","2019-06",0,2019,6,2019
"BZ","2019-07",1.53,2019,7,2019
"BZ","2019-08",3.41,2019,8,2020
"BZ","2019-09",34.65,2019,9,2020
"BZ","2019-10",0,2019,10,2020
"BZ","2019-11",106.26,2019,11,2020
"BZ","2019-12",53.71,2019,12,2020
"BZ","2020-01",1,2020,1,2020
"BZ","2020-02",18.25,2020,2,2020
"BZ","2020-03",104.93,2020,3,2020
"BZ","2020-04",7.92,2020,4,2020
"BZ","2020-05",1.18,2020,5,2020
"BZ","2020-06",0,2020,6,2020
"BZ","2020-07",7.38,2020,7,2020
"EB","1985-01",37.75,1985,1,1985
"EB","1985-02",11.15,1985,2,1985
"EB","1985-03",14.6,1985,3,1985
"EB","1985-04",8.12,1985,4,1985
"EB","1985-05",0,1985,5,1985
"EB","1985-06",0.67,1985,6,1985
"EB","1985-07",18.96,1985,7,1985
"EB","1985-08",0,1985,8,1986
"EB","1985-09",17.6,1985,9,1986
"EB","1985-10",28.88,1985,10,1986
"EB","1985-11",56.34,1985,11,1986
"EB","1985-12",1.9,1985,12,1986
"EB","1986-01",12.26,1986,1,1986
"EB","1986-02",31.08,1986,2,1986
"EB","1986-03",47.21,1986,3,1986
"EB","1986-04",14.51,1986,4,1986
"EB","1986-05",4.2,1986,5,1986
"EB","1986-06",3.63,1986,6,1986
"EB","1986-07",15.17,1986,7,1986
"EB","1986-08",39.39,1986,8,1987
"EB","1986-09",29.82,1986,9,1987
"EB","1986-10",14.39,1986,10,1987
"EB","1986-11",18.52,1986,11,1987
"EB","1986-12",37.45,1986,12,1987
"EB","1987-01",18.53,1987,1,1987
"EB","1987-02",14.35,1987,2,1987
"EB","1987-03",9.9,1987,3,1987
"EB","1987-04",4.97,1987,4,1987
"EB","1987-05",9.52,1987,5,1987
"EB","1987-06",8.76,1987,6,1987
"EB","1987-07",9.46,1987,7,1987
"EB","1987-08",20.08,1987,8,1988
"EB","1987-09",19.63,1987,9,1988
"EB","1987-10",24.23,1987,10,1988
"EB","1987-11",39.53,1987,11,1988
"EB","1987-12",19.51,1987,12,1988
"EB","1988-01",28.59,1988,1,1988
"EB","1988-02",24.75,1988,2,1988
"EB","1988-03",0,1988,3,1988
"EB","1988-04",50.99,1988,4,1988
"EB","1988-05",0.81,1988,5,1988
"EB","1988-06",0,1988,6,1988
"EB","1988-07",21.88,1988,7,1988
"EB","1988-08",67.77,1988,8,1989
"EB","1988-09",1.64,1988,9,1989
"EB","1988-10",1.6,1988,10,1989
"EB","1988-11",14.06,1988,11,1989
"EB","1988-12",6.7,1988,12,1989
"EB","1989-01",32.86,1989,1,1989
"EB","1989-02",5.44,1989,2,1989
